ykiho,yadmNm,addr,telno,XPos,YPos,clCd,clCdNm,hospUrl,_source_label,coord_ok
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjEwMDIjODEjJDEjJDIjJDgz,올하트성형외과의원,"서울특별시 강남구 압구정로28길 22, 201호 (신사동)",02-515-7789,127.0273961,37.5252627,31,의원,https://www.allheartps.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz,옵티마성형외과의원,"서울특별시 서초구 강남대로 509, B동 9층 (반포동)",02-555-5566,127.0224917,37.5076446,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,와이디의원,"서울특별시 마포구 새창로 11, (도화동)",02-6941-0120,126.9513438,37.5424763,31,의원,www.ydskinclinic.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,와이앤티디알여성의원,"서울특별시 강남구 학동로20길 55, 해림빌딩 3층 (논현동)",02-543-0015,127.0272193,37.5100801,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQzNjEyMjIjODEjJDEjJDYjJDgz,와이영성형외과의원,"서울특별시 강남구 강남대로 406, GLASS TOWER 14층 1402호 (역삼동)",02-568-7625,127.0276559,37.4990209,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz,와이즈유의원,"서울특별시 중구 명동8가길 52, 3층 (충무로2가)",02-777-0528,126.9879759,37.5617602,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,와이케이(YK)박윤기피부과의원,"서울특별시 서초구 서초대로 316, 401호 (서초동)",02-6052-1125,127.0162235,37.4940811,31,의원,http://www.kangskin.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,와이퀸산부인과의원,"서울특별시 강남구 선릉로 820, 1층, 지하1층 (청담동)",02-555-8278,127.0402975,37.524879,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,와이키즈소아청소년과의원,"서울특별시 성동구 난계로 35, 4층 (금호동1가)",02-2297-0841,127.0244859,37.5555287,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDYjJDgz,완성형외과의원,"서울특별시 서초구 강남대로 509, A동 3층 (반포동)",02-546-0222,127.0224917,37.5076446,31,의원,https://wanprs.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,왕소아과의원,"서울특별시 중랑구 중랑역로 51, 4층 (중화동)",02-493-3866,127.0769269,37.5983784,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,왕십리닥터쁘띠의원,"서울특별시 성동구 왕십리로 320, W에비뉴타워 2층 203호 (도선동)",02-2297-1175,127.0343485,37.5623492,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,왕십리밴스의원,"서울특별시 성동구 왕십리로 333, 유성빌딩 5층 (하왕십리동)",02-6956-0521,127.0325751,37.562761,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,용비뇨의학과의원,"서울특별시 도봉구 방학로3길 121, 2층 (쌍문동)",02-993-3119,127.0385337,37.6579586,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz,용산마취통증의학과의원,"서울특별시 강북구 솔샘로 221, (미아동, 용산의원)",02-988-9880,127.0173502,37.6201559,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,용산성모내과의원,"서울특별시 용산구 새창로 217, 5층 (한강로2가)",02-794-9992,126.9677944,37.5302252,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz,용산의원,"서울특별시 용산구 한강대로 295, (갈월동)",02-718-1035,126.9717731,37.5445633,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,용소아청소년과의원,"서울특별시 강북구 노해로 95-1, 2층 (수유동)",02-900-0114,127.0228717,37.6441987,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,용피부과의원,"서울특별시 영등포구 의사당대로 108, 3층 302호 (여의도동, 아일렉스)",02-786-3779,126.9238388,37.5210051,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz,용훼미리의원,"서울특별시 용산구 우사단로 36, 4층 401호 (이태원동)",02-793-7676,126.9957624,37.5334101,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz,우노비뇨기과의원,"서울특별시 성북구 아리랑로 3, 5층 (동소문동6가, 반월빌딩)",924-1471,127.0161781,37.5929696,31,의원,http://www.unoman.co.kr/,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,우대마취통증의학과의원,"서울특별시 중랑구 사가정로 399, 동부빌딩 4층층 (면목동)",02-2207-3600,127.089218,37.5807748,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,우디여성의원,"서울특별시 양천구 공항대로 566, 클래리티 타워 3층 (목동)",02-2135-1508,126.8680891,37.5489293,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz,우리365의원,"서울특별시 강서구 양천로 570, NH서울축산농협 NH서울타워 204,205호 (등촌동)",02-3663-3119,126.8620105,37.5567284,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,우리가정의원,"서울특별시 용산구 신흥로 149, (후암동, 우리가정의원)",02-319-4041,126.981543,37.546432,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,우리가정의원,"서울특별시 성동구 마조로 64, (마장동)",02-2292-5852,127.0419385,37.5632966,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,우리가정의원,"서울특별시 은평구 은평로 226, 2층 (응암동)",02-383-0502,126.9327354,37.6008537,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,우리가정의원,"서울특별시 강서구 남부순환로11가길 104, 2층 (공항동)",02-2662-7078,126.8135218,37.5582155,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,우리가정의학과의원,"서울특별시 마포구 월드컵로25길 58, (망원동)",325-1575,126.9042701,37.5579571,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,우리내과의원,"서울특별시 강남구 선릉로69길 19, (역삼동, 역삼래미안아파트상가 3층 일부)",02-569-8750,127.0504018,37.4977927,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,우리내과의원,"서울특별시 중랑구 망우로32길 49, (면목동)",02-493-3573,127.0773895,37.5916125,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,우리내과의원,"서울특별시 금천구 시흥대로 214, (시흥동, 비즈메드)",02-892-7576,126.9016824,37.4530528,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,우리내과의원,"서울특별시 동작구 성대로29길 68, 2층 (상도동)",02-817-5159,126.9374621,37.5011636,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,우리동네30분의원,"서울특별시 마포구 백범로 99, 승행빌딩 4층 (대흥동)",,126.9425326,37.5478214,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,우리동네내과의원,"서울특별시 마포구 토정로 222, 2층 (신수동, 한국출판협동조합)",02-703-3119,126.9352956,37.5444976,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,우리동네소아청소년과의원,"서울특별시 용산구 이촌로 224, 2층 206호 (이촌동, 리버뷰맨션)",02-798-0100,126.9718828,37.5201533,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,우리들가정의원,"서울특별시 용산구 신흥로 53, (용산동2가)",793-4163,126.9875404,37.543279,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,우리들가정의학과의원,"서울특별시 광진구 뚝섬로 480, 2층 좌측호 (자양동)",02-465-2239,127.0635633,37.5364286,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,우리들외과의원,"서울특별시 영등포구 가마산로 354, 송림빌딩 2층 (대림동)",02-835-2500,126.8983273,37.5001428,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,우리들의원,"서울특별시 동작구 현충로 114, (흑석동)",02-813-3640,126.9659731,37.5070499,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,우리들의원,"서울특별시 성동구 용답중앙길 80-1, 2층 (용답동)",02-2248-8276,127.0541439,37.5626735,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,우리맑은의원,"서울특별시 강북구 도봉로 196-0, (미아동, 삼화빌딩 9층)",02-987-7711,127.0265993,37.6261604,31,의원,http://www.wooriskin.com/,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,우리미래의원,"서울특별시 마포구 마포대로24길 4, 공덕자이아파트 상가 304~305호 (아현동)",02-392-7505,126.9578938,37.5541537,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ4OSQzNjE0ODEjNjEjJDEjJDQjJDgz,우리비뇨기과의원,"서울특별시 금천구 금하로 715-1, (시흥동)",02-808-0302,126.9094927,37.4509283,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,우리사랑내과의원,"서울특별시 은평구 통일로 750, 2층 (불광동, 경일빌딩)",02-354-0557,126.9286789,37.6123464,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz,우리성내과의원,"서울특별시 강북구 솔샘로 223, 2층 (미아동)",02-986-0075,127.0175897,37.6202822,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,우리성모내과의원,"서울특별시 마포구 백범로 90, (대흥동)",02-701-7973,126.9415126,37.5478316,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDgjJDgz,우리성심의원,"서울특별시 금천구 시흥대로 436, 3,4층 (독산동)",02-852-8575,126.8986872,37.4726101,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz,우리소아청소년과의원,"서울특별시 중랑구 망우로 198, 5층 (상봉동)",02-493-3574,127.0748804,37.5933359,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,우리소아청소년과의원,"서울특별시 용산구 새창로 70-0, 304호 (도원동, 삼성래미안아파트)",02-707-2007,126.9552549,37.5383839,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,우리소아청소년과의원,"서울특별시 강남구 밤고개로21길 8, (율현동, 세곡프라자 1동 202호)",02-445-1275,127.1078637,37.4735487,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,우리엘의원,"서울특별시 강남구 삼성로 709, 5층 (청담동)",02-548-7230,127.0495363,37.5194306,31,의원,http://www.lisqueen.com,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,우리연세이비인후과의원,"서울특별시 영등포구 선유로 70, 206-1호 (문래동3가, 우리벤처타운2)",02-2635-1456,126.890162,37.5201718,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,우리연세재활의학과의원,"서울특별시 성북구 장월로 146, 3층 (장위동)",02-943-7515,127.0511714,37.6177397,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz,우리연합의원,"서울특별시 은평구 은평로 111, 은평이마트 8층 (응암동)",02-356-7768,126.9205134,37.6008255,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNjEjJDEjJDgjJDgz,우리의원,"서울특별시 강북구 도봉로 255, 3층 (수유동)",02-989-2800,127.0239193,37.6311471,31,의원,http://,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,우리의원,"서울특별시 구로구 공원로7길 40, 대영빌딩 2층 (구로동)",02-867-8811,126.8869066,37.5014993,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,우리의원,"서울특별시 강남구 선릉로 46, (개포동, 2층)",462-7255,127.059873,37.4835359,31,의원,http://,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,우리의원,"서울특별시 종로구 창신길 47, 2층 (창신동)",02-741-7750,127.0104625,37.5737595,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,우리의원,"서울특별시 노원구 상계로27길 7, 중앙빌딩 2·3·4층 (상계동)",02-3392-7575,127.0705964,37.658919,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,우리의원,"서울특별시 성북구 서경로 27, 예닮빌딩 2층 (정릉동)",02-942-6800,127.0148543,37.6062227,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjODEjJDEjJDIjJDgz,우리재활의학과의원,"서울특별시 강서구 양천로 72, 5층 (방화동, 해성빌딩)",02-2064-7700,126.8117923,37.5732172,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,우리정형외과의원,"서울특별시 영등포구 선유로 70, 204호 (문래동3가, 우리벤처타운)",02-3667-3000,126.890162,37.5201718,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,우리정형외과의원,"서울특별시 강서구 등촌로 75, 3층 (등촌동, 지덕빌딩)",02-2644-0114,126.8632229,37.5367046,31,의원,http://www.woorios.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz,우리정형외과의원,"서울특별시 관악구 난곡로 299, 1~2층 (신림동)",02-853-1500,126.9143717,37.4806971,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz,우리좋은내과의원,"서울특별시 성동구 왕십리로 410, L동 2층 203, 204호 (하왕십리동, 센트라스)",02-2296-1230,127.0247864,37.5665507,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,우면365의원,"서울특별시 서초구 중앙로 582, 서초타워 302호 (우면동)",02-578-3675,127.015332,37.4571487,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5OSQzNjEwMDIjNjEjJDEjJDgjJDgz,우미의원,"서울특별시 중구 명동7길 13, 명동증권빌딩 2층 (명동1가)",02-778-0188,126.9839826,37.5643559,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,우비뇨기과의원,"서울특별시 송파구 오금로 508, (거여동, 3층)",02-404-7220,127.1450623,37.4928695,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,우성성모정형외과의원,"서울특별시 양천구 지양로 78, 3층 (신월동, 우성상가)",02-2601-0025,126.8335703,37.5226576,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,우성용 1 내과의원,"서울특별시 동작구 보라매로 110, 영등포농협 3층 (대방동)",02-822-3000,126.9284473,37.4990895,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,우성의원,"서울특별시 양천구 월정로 50, (신월동, 청솔아파트)",02-2603-8275,126.8422094,37.5242374,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz,우아성형외과의원,"서울특별시 강남구 강남대로 492, 한맥빌딩 3~6,10,12층 (논현동)",02-515-8819,127.024134,37.506197,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,우아인성형외과의원,"서울특별시 강남구 봉은사로 111, 5층 (논현동)",02-547-2924,127.025723,37.5051993,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,우아한여성의원,"서울특별시 강남구 압구정로28길 49, 유림아트홀 602호 (신사동)",02-541-4501,127.0277277,37.5232635,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,우유빛의원,"서울특별시 강남구 봉은사로 119, 성옥빌딩 1층 (논현동)",02-542-9993,127.026705,37.5054214,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEwMDIjODEjJDEjJDYjJDgz,우이한솔의원,"서울특별시 강북구 삼양로 516, (수유동)",02-991-9119,127.0141638,37.64909,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjEyMjIjNjEjJDEjJDgjJDgz,우정의원,"서울특별시 종로구 진흥로22길 3, 2층 (구기동)",02-3417-0525,126.9587999,37.606689,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz,우정희산부인과의원,"서울특별시 강동구 천호대로 1027, (천호동, 일동통상천호빌딩)",02-473-8883,127.1263956,37.5381084,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz,우충아의원,"서울특별시 강서구 양천로57길 37, 201, 203호 (가양동, 가양4단지아파트)",02-3663-7708,126.8519916,37.5652728,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,우태하피부과의원 동대문점,"서울특별시 동대문구 왕산로 151, 왕산빌딩 3층 (제기동)",02-966-3141,127.040192,37.5788683,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,우태하한승경피부과의원,"서울특별시 용산구 한강대로 312, (갈월동, 하나은행, 우태하피부과, 서울약국)",02-754-2590,126.972252,37.5460668,31,의원,http://www.wooskin.co.kr/2014_wooskin/,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNjEjJDEjJDAjJDgz,우태형비뇨기과의원,"서울특별시 동대문구 천호대로 425, 5층 (장안동)",02-2243-5533,127.0664687,37.5618156,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,우호철비뇨기과의원,"서울특별시 강남구 선릉로 669, 상경빌딩 3층 (논현동)",517-1573,127.041237,37.5166379,31,의원,http://www.drwoouro.co.kr,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,울트라내과의원,"서울특별시 관악구 난우길 2, 프린스빌딩 5층 (신림동)",02-868-7588,126.919163,37.473217,31,의원,,서울_피부과,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,울트라정형외과의원,"서울특별시 관악구 난우길 2, 프린스빌딩 3,4층 (신림동)",02-862-1275,126.919163,37.473217,31,의원,,서울_피부과,1
