322,1776089862697,미래의원,"서울특별시 종로구 종로41길 49, 2층 (종로6가)",,02-742-6662
323,1776089862699,미러의원,"서울특별시 송파구 송파대로 111, 205동 411,412호 (문정동, 파크하비오 하비오타워)",http://www.mirrorclinic.com/,02-400-8077
324,1776089862704,미몽피부과의원,"서울특별시 동대문구 이문로 30, 3층 (휘경동)",,02-957-7537
325,1776089862709,미셀의원,"서울특별시 양천구 등촌로 6, 2층 (목동, 상지빌딩)",http://mecell.net/#,02-2642-1130
326,1776089862710,미소가인피부과의원,"서울특별시 마포구 마포대로 68, 602호 (도화동, 마포아크로타워)",http://www.misogain.co.kr/mp/index.do,02-704-9077
327,1776089862713,미소가인피부과의원,"서울특별시 은평구 통일로 1080, 은평뉴타운솔하임 A동 2층 202,203-1호 (진관동)",http://www.misogain.co.kr/ep/index.do,02-387-7579
328,1776089862716,미소앤유의원,"서울특별시 동작구 사당로 230-1, 4층 (사당동, 미래빌딩)",http://www.minuclinic.com,02-523-3575
329,1776089862718,미소지앤의원,"서울특별시 은평구 통일로67길 3, 6층 (대조동)",https://www.misozn.co.kr/,02-376-7572
330,1776089862719,미소지인의원,"서울특별시 용산구 한강대로 283, (갈월동, 시티파크타워)",,02-718-5004
331,1776089862720,미소진의원,"서울특별시 동대문구 휘경로3길 4, (이문동)",,02-963-0901
332,1776089862722,미아사거리톡스앤필의원,"서울특별시 강북구 도봉로 34, 2층 (미아동, 트레지오빌딩)",https://www.toxnfill39.com/,02-983-7585
333,1776089862723,미아중앙의원,"서울특별시 강북구 오패산로52길 52, 용빌딩 1층 (미아동)",,02-982-7890
334,1776089862725,미앤미의원,"서울특별시 강북구 도봉로 324, 6층 (번동, 글로리타워)",http://www.y365.co.kr,02-999-1101
335,1776089862727,미앤미의원,"서울특별시 노원구 동일로 1401, 6층 (상계동, 상아빌딩)",https://www.mipretty.co.kr/,02-934-1111
336,1776089862729,미앤아이의원,"서울특별시 마포구 망원로8길 39, 2층 (망원동)",http://md-meiclinic.co.kr,02-2061-6588
337,1776089862731,미앤지의원,"서울특별시 중랑구 면목로39길 8, 한성빌딩 7층 (면목동)",http://www.esupia.com/,02-433-0107
338,1776089862739,미인동안의원,"서울특별시 양천구 공항대로 532, 3층 (목동)",http://www.miindongan.co.kr/,02-2651-3407
339,1776089862743,미즈의원,"서울특별시 은평구 연서로 246, 4층 (불광동, 타워크리닉)",,02-358-3535
340,1776089862744,미체로의원,"서울특별시 동대문구 이문로 114, 한국외국어대학교 글로벌홀 2층 (이문동)",,02-962-3232
341,1776089862749,민앤정의원,"서울특별시 종로구 종로5길 7, Tower 8 203호 (청진동)",http://minandjeong.com/,02-333-3901
342,1776089862752,민피부과의원,"서울특별시 동대문구 전농로 134, (전농동)",,02-2212-5300
343,1776089862753,밀락씨의원,"서울특별시 성동구 한림말길 56, 강변벽산빌라트 2층 203호, 204호 (옥수동)",http://milaccclinic.com,02-2294-1233
344,1776089862755,밀리의원,"서울특별시 마포구 신촌로 104, 2(일부)층 (노고산동)",https://sinchon.miliclinic.com,02-6337-1212
345,1776089862764,바로바디의원,"서울특별시 송파구 송파대로 98, 선도빌딩 5층,6층 일부호 (문정동)",http://barobadi.com/,02-431-5714
346,1776089862765,바로바로의원,"서울특별시 도봉구 시루봉로 290, (도봉동, 1~3층)",,02-956-8808
347,1776089862773,바이린의원,"서울특별시 중랑구 용마산로 670, C동 231~233호 (망우동, 신내역 프라디움 더 테라스)",https://bylynnclinic.co.kr/,02-2135-6506
348,1776089862779,박가정의원,"서울특별시 노원구 상계로27길 15, (상계동, 석경빌딩)",http://www.drparks.co.kr,02-936-4644
349,1776089862783,박성현피부과의원,"서울특별시 동작구 동작대로 89, 503층 (사당동, 곧른시네마타워)",,02-534-9991
350,1776089862785,박장환피부과의원,"서울특별시 양천구 중앙로32길 55, (신정동)",,02-2646-5535
351,1776089862787,박현철피부과의원,"서울특별시 도봉구 노해로63길 78, (창동)",,02-999-8481
352,1776089862794,밝은얼굴의원,"서울특별시 동작구 사당로 224, 2층 (사당동)",http://thebrightface.com/,02-598-8959
353,1776089862795,밤비의원,"서울특별시 종로구 종로 293, 하나저축은행 2층 (창신동)",,02-741-2800
354,1776089862799,방학서울의원,"서울특별시 도봉구 도당로 80, 지상 3,4층 (방학동)",,956-4080
355,1776089862800,백민의원,"서울특별시 종로구 종로 33, 그랑서울 TOWER2-OA-402 일부호 (청진동)",,02-3789-1937
356,1776089862801,백신의원,"서울특별시 동작구 동작대로 7, 5층 502호 (사당동)",,02-581-0164
357,1776089862802,백제열린의원,"서울특별시 강북구 오패산로 112, 2,3층 (미아동)",,02-981-7533
358,1776089862803,백피부과의원,"서울특별시 마포구 연희로 5, 2층 (동교동)",https://skindr.co.kr/,02-334-1484
359,1776089862804,백합의원,"서울특별시 용산구 후암로 35, (후암동, 백합선교관)",,02-774-7557
360,1776089862807,밴스의원,"서울특별시 마포구 마포대로 68, 3,5층 306,307,506A,507A,507B호 (도화동, 마포아크로타워)",https://mapo.vandsclinic.co.kr/,02-707-0595
361,1776089862809,밴스의원,"서울특별시 중구 남대문로 90, 세미콜론명동 11,12층 (남대문로2가)",https://myeongdong.vandsclinic.co.kr/,02-6956-5516
362,1776089862812,밴스의원,"서울특별시 성동구 아차산로 107, 1층 (성수동2가)",https://seongsu.vandsclinic.co.kr/,02-6956-0046
363,1776089862814,밴스의원,"서울특별시 용산구 새창로 217, 용산토투밸리 15층 1501호 (한강로2가)",https://yongsan.vandsclinic.co.kr,02-6956-0059
364,1776089862817,밴스의원,"서울특별시 송파구 송파대로 562, 4층 (신천동, 웰리스타워,삼성웰리스아파트)",https://vandsclinic.co.kr/,02-6956-0474
365,1776089862818,밴스피부과의원,"서울특별시 마포구 양화로 148, 탑라인타워 5,6층 (동교동)",https://hongdae.vandsclinic.co.kr/,02-6956-0650
366,1776089862823,베러미의원,"서울특별시 송파구 올림픽로 108, 맥스빌딩 5층 (잠실동)",https://jamsil.bettermeclinic.co.kr/,
367,1776089862824,베르니포레의원,"서울특별시 성동구 서울숲2길 32-14, B107호 (성수동1가, 갤러리아포레)",http://www.verniclinic.co.kr,02-355-0117
368,1776089862828,베스타의원,"서울특별시 송파구 오금로11길 55, 2층 (방이동, 현대주상복합빌딩)",,02-417-8008
369,1776089862829,베스트연합의원,"서울특별시 송파구 마천로 281, 지하1층,1층 (마천동)",,02-449-3599
370,1776089862844,벨리스성수의원,"서울특별시 성동구 아차산로 126, 더리브 세종타워 2층 201호 (성수동2가)",,
371,1776089862847,벨아미-리노보의원,"서울특별시 마포구 양화로 176, 동교동 스타피카소 5층 5FB74호,5FB75호호 (동교동)",http://www.renovoh.co.kr,02-3141-4282
372,1776089862851,보람메트로피부과의원,"서울특별시 동작구 보라매로5가길 16, 512호 (신대방동, 아카데미타워)",,02-6291-7575
373,1776089862852,보람연합의원,"서울특별시 종로구 종로 201-1, (종로4가)",,02-762-6555
374,1776089862863,본피부과의원,"서울특별시 양천구 목동동로 293, 현대41타워 5층 501,502호 (목동)",http://bonskinclinic.com/,02-2062-8700
375,1776089862864,봄날애의원,"서울특별시 동대문구 장한로25길 2, 7층 (장안동)",https://bomnale.co.kr/,02-2216-8275
376,1776089862865,봄눈피우다의원,"서울특별시 마포구 양화로 192, 3층 (동교동)",https://springeye.co.kr/,02-6925-1215
377,1776089862867,봄봄피부과의원,"서울특별시 송파구 송파대로 345, 1A동 5층 5012호 (가락동, 헬리오시티)",http://bombomderma.com/,02-544-0097
378,1776089862869,봄빛의원,"서울특별시 용산구 이촌로88길 16, 미학빌딩 3층 (이촌동)",,02-6951-2870
379,1776089862873,봄피부과의원,"서울특별시 중랑구 신내로 211, 210호,211호 (신내동)",,02-3421-7585
380,1776089862877,뷰다임의원,"서울특별시 양천구 목동서로 159-1, 3층 (목동, 기독교방송국건물)",http://www.beaudigm.com,02-2643-1333
381,1776089862884,뷰티라운지의원,"서울특별시 송파구 올림픽로 289, 잠실시그마타워 12층 1201호 (신천동)",http://jamsil.beautyloungeclinic.co.kr/,02-2135-1995
382,1776089862885,뷰티라운지의원,"서울특별시 양천구 목동동로 293, 현대41타워 404호 (목동)",http://mokdong.beautyloungeclinic.co.kr/,02-569-8808
383,1776089862886,뷰티라운지의원,"서울특별시 용산구 한강대로 109, 용성비즈텔 지하1층 (한강로2가)",http://yongsan.beautyloungeclinic.com/,02-2135-7884
384,1776089862887,뷰티라운지의원,"서울특별시 마포구 홍익로6길 15, 삼주빌딩 5층 (동교동)",,02-2068-8801
385,1776089862888,뷰티라운지의원,"서울특별시 중구 퇴계로 109, 8층 801호 (충무로1가)",http://myeongdong.beautyloungeclinic.com/,02-6952-7971
386,1776089862891,뷰티블라썸의원,"서울특별시 마포구 양화로 66, 메디원 메디컬센터 6층, 8층 일부호 (서교동)",,02-336-7511
387,1776089862893,뷰티스톤의원,"서울특별시 마포구 양화로 45, 몰동 1층 133호~135호, 2층 215호~220호 (서교동, 메세나폴리스)",https://beautystone1.com/,02-3144-0107
388,1776089862898,뷰티유의원,"서울특별시 마포구 양화로 165, 상진빌딩 12층 (동교동)",http://beautyuclinic.co.kr/,02-332-5507
389,1776089862900,뷰티크의원,"서울특별시 동대문구 왕산로 168, 9층 (용두동)",,02-2088-4842
390,1776089862913,브이의원,"서울특별시 송파구 석촌호수로 61, 트리지움상가 3층 (잠실동)",,02-422-8277
391,1776089862919,블루미의원,"서울특별시 중구 명동3길 44, 5층 (을지로2가)",https://bloomingclinic.co.kr/,02-777-0818
392,1776089862920,블리비의원,"서울특별시 양천구 오목로 340, 협성빌딩 A동 6층 (목동)",https://www.velyb.kr/,1833-8497
393,1776089862921,블리비의원,"서울특별시 동대문구 왕산로 190, 청량리렉스프라임 2층 (전농동)",https://www.velyb.kr/,1833-2789
394,1776089862926,블리비의원,"서울특별시 마포구 양화로 161, 케이스퀘어 4층 (동교동)",http://www.velyb.kr/,1833-2141
395,1776089862927,블리비의원,"서울특별시 중구 남대문로 84, 6층 (남대문로2가)",https://www.velyb.kr/,1833-9941
396,1776089862928,블리비의원,"서울특별시 노원구 동일로 1413, 남성빌딩 2층 (상계동)",https://www.velyb.kr/,1833-7729
397,1776089862929,블리비의원,"서울특별시 송파구 올림픽로 289, 잠실시그마타워 4층 (신천동)",https://www.velyb.kr/,1833-2787
398,1776089862930,블리비의원,"서울특별시 용산구 새창로 217, 용산토투밸리 2층 227~241, 252~280호 (한강로2가)",https://www.velyb.kr/,02-1833-8677
399,1776089862934,비-스킨피부과의원,"서울특별시 도봉구 도봉로 575, 307호 (쌍문동, 삼환프라자)",,02-903-9770
400,1776089862936,비본영의원,"서울특별시 성동구 왕십리로 125, KD타워 1층 103호 (성수동1가)",https://www.bebornyoung.com/,02-6956-8644
401,1776089862940,비브톤의원,"서울특별시 마포구 마포대로 68, 지하1층 B05,B06(일부)호 (도화동, 마포아크로타워)",,02-714-4479
402,1776089862942,비스포크의원,"서울특별시 마포구 마포대로 109, 3층 301호 (공덕동, 롯데캐슬프레지던트)",https://bespokeclinic.co.kr/,02-6925-1777
403,1776089862947,비앤비의원,"서울특별시 종로구 지봉로 43, 4층 (창신동)",http://www.bnbclinic.co.kr/,02-762-7588
404,1776089862948,비앤씨피부과의원,"서울특별시 마포구 만리재로 39, 비앤씨피부과빌딩 2, 3층 201호, 301호 (신공덕동)",,02-3144-4333
405,1776089862955,비엘티의원,"서울특별시 중구 장충단로 263, 밀리오레상가건물 13층 4호 (을지로6가)",http://www.bltclinic.co.kr/,02-3393-1293
406,1776089862958,비올라의원,"서울특별시 중랑구 사가정로 399, 5층 (면목동)",,02-491-8275
407,1776089862960,비원클리닉의원,"서울특별시 마포구 양화로 125, 경남관광빌딩 6층 (서교동)",https://hd.benme.net/ps/index.php,02-337-7747
408,1776089862961,비타미아의원,"서울특별시 송파구 송파대로28길 27, 102동 215,216호 (가락동, 송파성원쌍떼빌)",,02-443-1123
409,1776089862962,비타민가정의원,"서울특별시 노원구 동일로 1551, 삼전빌딩 202호 (상계동)",,02-951-8279
410,1776089862964,비타민의원,"서울특별시 중랑구 망우로 473, 무궁화빌딩 3층 (망우동)",,02-493-0900
411,1776089862969,비해피이상양의원,"서울특별시 강북구 도봉로 40, (미아동, 대경빌딩)",,02-984-4965
412,1776089862971,빈센트의원,"서울특별시 중구 퇴계로 116-1, 삼영빌딩 9,10층 (회현동3가)",,02-507-8000
413,1776089862974,빛샘안영우의원,"서울특별시 송파구 법원로 128, 문정역SKV1 A321호 (문정동)",,02-430-7530
414,1776089862975,빛이난다의원,"서울특별시 중구 명동8길 8-9, 2~4층 (명동2가)",,02-318-1102
415,1776089862979,뽀얀피부과의원,"서울특별시 종로구 종로 128, 5층 (종로3가, 화영빌딩)",http://www.poyan.co.kr/,02-2273-5118
416,1776089862983,쁨글로벌의원,"서울특별시 마포구 양화로 140, 4층, 11층 (동교동)",http://www.ppeum6.com/,02-322-3366
417,1776089862985,쁨글로벌의원,"서울특별시 중구 남대문로 84, 3~5층 (남대문로2가)",https://www.ppeum16.com/new/main/main.php?,02-752-8887
418,1776089862987,사계절예쁨의원,"서울특별시 강북구 도봉로 30, 에코피아빌딩 6층 601~603호 (미아동)",http://allseasons4.kr/,02-980-2825
419,1776089862988,사당서울뷰의원,"서울특별시 동작구 동작대로 7, 산광빌딩 3층 (사당동)",,02-521-6642
420,1776089862990,사당연세의원,"서울특별시 동작구 동작대로29길 69, 202,203호 (사당동, 두성프라자)",,02-592-2225
421,1776089862991,사당오케이마디튼튼의원,"서울특별시 동작구 사당로 240, 사당동 새마을금고 회관 3,4층 (사당동)",,02-588-7545
422,1776089862992,사랑미소의원,"서울특별시 동작구 노량진로 202, 남강타워 1층 101호 (노량진동)",,02-3280-5567
423,1776089862998,산소의원,"서울특별시 종로구 수표로 105, 3층 (종로2가, 육의전빌딩)",http://www.sansoclinic.co.kr,02-733-7343
424,1776089863000,산타클로스의원,"서울특별시 송파구 백제고분로 365, 태문빌딩 7층 (석촌동)",https://santaps.co.kr/,02-422-1225
425,1776089863004,삼성365의원,"서울특별시 은평구 진관2로 57-7, 253동 B106호,B107호 (진관동, 은평뉴타운 우물골두산위브아파트상가)",,02-356-1275
426,1776089863006,삼성드림의원,"서울특별시 성동구 고산자로 164, 3층 (행당동, 한신아파트상가)",,02-2281-8875
427,1776089863007,삼성드림의원,"서울특별시 용산구 이촌로 103, 2층 (한강로3가)",,02-796-7178
428,1776089863008,삼성드림의원,"서울특별시 양천구 신정이펜2로 20, 4층 403호, 404호 (신정동, 서남프라자1)",,02-2699-0011
429,1776089863009,삼성메디칼의원,"서울특별시 마포구 마포대로8길 9, 2층 (공덕동)",,02-716-1748
430,1776089863011,삼성바른의원,"서울특별시 동대문구 전농로 134, 1층 (전농동)",,02-6951-4733
431,1776089863016,삼성어울림의원,"서울특별시 송파구 송파대로 562, 9층 일부 호 (신천동, 한빛프라자,삼성웰리스아파트)",,02-2038-0179
432,1776089863017,삼성에스디에스(주)부속의원,"서울특별시 송파구 올림픽로35길 125, B2층 (신천동)",,02-6155-0151
433,1776089863018,삼성의원,"서울특별시 동작구 상도로 356, 3,4층 (상도동)",,816-3352
434,1776089863024,삼성푸른의원,"서울특별시 중구 다산로42길 80, 1층 (신당동)",,02-2231-4154
435,1776089863026,삼성플러스의원,"서울특별시 도봉구 노해로 384, 203호 (창동, 동아상가)",,998-0075
436,1776089863027,삼성필의원,"서울특별시 동작구 흑석로 106-7, (흑석동)",,02-821-1001
437,1776089863029,삼양박가정의원,"서울특별시 강북구 도봉로 173, 캠프 2층 (미아동)",,02-981-5353
438,1776089863030,삼육오보람의원,"서울특별시 동작구 여의대방로22나길 1, 1층 (신대방동)",,02-821-2119
439,1776089863031,상봉비브톤의원,"서울특별시 중랑구 면목로 492, 주연빌딩 5층 (상봉동)",https://sb.vivtone.kr/,02-433-7969
440,1776089863034,상암디엠씨(DMC) 메이퓨어의원,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 3층 311, 312,313호 (상암동)",,02-302-1611
441,1776089863037,새사당의원,"서울특별시 동작구 사당로 301, 2층 (사당동)",,02-599-5212
442,1776089863038,새오름피부과의원,"서울특별시 동작구 동작대로 89, 골든시네마타워 3층 301호,301-1호 (사당동)",,02-6265-5119
443,1776089863041,새하얀피부과의원,"서울특별시 은평구 은평로 200-1, 4층 (응암동, 삼영빌딩)",http://www.whitskin.com,02-353-5600
444,1776089863042,색다른의원,"서울특별시 동작구 장승배기로 98, 장승빌딩 6층 (노량진동)",,02-2088-1771
445,1776089863044,샤이니의원,"서울특별시 성동구 마조로 47, 양광빌딩 3,4층 (행당동)",http://www.shinyclinic.co.kr/,02-2282-7175
446,1776089863045,샤인더마의원,"서울특별시 성동구 왕십리로 331, 공영빌딩 4층 (하왕십리동)",https://shinederma.com/,02-6951-1870
447,1776089863046,샤인봄의원,"서울특별시 송파구 올림픽로 293-19, 310,311,312,321호 (신천동, 현대타워아파트)",,02-416-8885
448,1776089863048,샤인빔의원,"서울특별시 노원구 노해로 460, 현대증권빌딩 (상계동)",https://nowon.shinebeam.co.kr/,1544-0154
449,1776089863049,샤인빔의원,"서울특별시 마포구 양화로 151, 5층, 6층, 7층 (동교동)",https://hongdae.shinebeam.co.kr/,02-1544-5598
450,1776089863054,샤인의원,"서울특별시 마포구 월드컵북로 434, 207호 (상암동, 상암아이티타워)",http://hyunskin.net/,6922-2003
451,1776089863055,샤인의원,"서울특별시 양천구 오목로 322, 보성빌딩 2층 (목동)",,02-2654-4440
452,1776089863056,샤인의원,"서울특별시 강북구 숭인로 63, 송원빌딩 4층 (미아동)",https://shineclinic.kr/,02-989-7654
453,1776089863062,서아송피부과의원,"서울특별시 송파구 올림픽로 106, 6층 (잠실동, 상록빌딩)",http://www.sasclinic.com/,02-425-3133
454,1776089863064,서울가정의원,"서울특별시 동작구 만양로 26, 206호 (상도동, 건영아파트상가)",,02-825-6331
455,1776089863067,서울경희365의원,"서울특별시 양천구 목동동로 293, 현대41타워 2층 204호 (목동)",https://mokdongkh365.medisay.co.kr/,02-6941-1310
456,1776089863076,서울동부구치소부속의원,"서울특별시 송파구 정의로 37, (문정동)",,02-402-9131
457,1776089863078,서울동안의원,"서울특별시 송파구 올림픽로 100, 효창타워 7층 (잠실동)",,02-423-3898
458,1776089863080,서울라인성형외과의원,"서울특별시 동대문구 천호대로 295, 2층 (답십리동)",http://www.seoulline.com,02-2214-8001
459,1776089863086,서울메디칼연합의원,"서울특별시 중랑구 신내역로 165, 2층 (신내동)",,02-3421-5154
460,1776089863088,서울미라클의원,"서울특별시 양천구 중앙로 232, 2,3,4층 (신정동)",http://www.seoulmiracle.kr/,02-6952-7503
461,1776089863090,서울베데스다의원,"서울특별시 송파구 백제고분로 283, 지하1,2~7층 (석촌동)",http://www.bdclinic.com/,02-6978-9299
462,1776089863093,서울봄연합의원,"서울특별시 강북구 삼양로 579, 화성빌딩 2~4층 (우이동)",https://www.seoulbom.com/,02-907-0304
463,1776089863094,서울삼성의원,"서울특별시 송파구 가락로 214, 2층 201호 (송파동, 창우빌딩)",,02-422-7227
464,1776089863096,서울삼양의원,"서울특별시 강북구 삼양로 191, (미아동)",,02-988-3650
465,1776089863097,서울새로운피부과의원,"서울특별시 양천구 오목로 279, 현대프라자 4층 401,407호 (목동)",https://denovo.kr/,02-6956-1367
466,1776089863098,서울성심의원,"서울특별시 성동구 성덕정길 127, 2층 (성수동2가)",,02-465-4331
467,1776089863099,서울숲정의원,"서울특별시 성동구 고산자로2길 67, 서울숲리버뷰자이 상가1동 1202호, 1203일부호 (행당동)",https://seoulforestjungfm.modoo.at/,02-2294-6990
468,1776089863100,서울스마트본의원,"서울특별시 송파구 오금로 396, 2층 203~204,208호 (가락동, 에스케이허브파크)",http://www.seoulsmartbon.com/,02-6473-1004
469,1776089863104,서울아트피부과의원,"서울특별시 동대문구 휘경로 6, 사이버한국외국어대학교 제2교사 4층 (이문동)",https://seoulartclinic.modoo.at,02-966-1357
470,1776089863114,서울연세의원,"서울특별시 동대문구 이문로 188, 2,3층 (이문동)",http://m.xn--2i4b2bx4r3ward78a.com/,02-966-1612
471,1776089863117,서울연합의원,"서울특별시 중랑구 중랑역로 62, 3,4층 303,401호 (중화동)",,02-435-4878
472,1776089863118,서울열린의원,"서울특별시 동작구 성대로 5, 2층 (상도동)",,02-826-9875
473,1776089863119,서울영재의원,"서울특별시 용산구 만리재로 176, 2~3층 (서계동)",,
474,1776089863120,서울올업피부과의원,"서울특별시 성동구 아차산로 92, S TOWER 10층 (성수동2가)",http://www.allup.kr/,02-466-3669
475,1776089863122,서울우림365의원,"서울특별시 중랑구 망우로 412, 기성빌딩 1층 (망우동)",,02-2088-2566
476,1776089863125,서울의원,"서울특별시 강북구 도봉로 324, 11층 (번동, 글로리타워)",http://www.seoulkim.co.kr,02-997-4890
477,1776089863126,서울의원,"서울특별시 노원구 월계로 370, 희성프라자 201,202호 (월계동)",,02-993-2161
478,1776089863128,서울의원,"서울특별시 은평구 갈현로 206, 2층 (갈현동)",,02-353-6410
479,1776089863129,서울의원,"서울특별시 강북구 삼양로 613, 2층 (우이동)",,02-997-6600
480,1776089863130,서울의원,"서울특별시 중랑구 상봉중앙로1길 32, 2층 (상봉동)",,02-438-5975
481,1776089863134,서울중앙의료의원,"서울특별시 중구 소공로 70, 서울중앙우체국청사 지하3층 (충무로1가)",http://www.scc-health.com,02-6450-5500
482,1776089863135,서울중앙의원,"서울특별시 성동구 왕십리로5길 3, 성수1가제2동 공공복합청사 2층 (성수동1가)",,02-497-9095
483,1776089863136,서울중앙의원,"서울특별시 강북구 삼양로19길 59, 2층 (미아동)",,02-988-7542
484,1776089863137,서울진피부과의원,"서울특별시 노원구 동일로 1402, 3층 (상계동, 기업빌딩)",http://www.jinskin.net/,02-931-7075
485,1776089863138,서울참피부과의원,"서울특별시 중구 청구로 70, (신당동, 신진빌딩)",,02-2232-8277
486,1776089863139,서울케이에스의원,"서울특별시 양천구 오목로 52, (신월동)",,02-2692-2584
487,1776089863142,서울탑의원,"서울특별시 은평구 서오릉로 157, 201호 (구산동)",,02-351-9114
488,1776089863144,서울탑피부과의원,"서울특별시 중랑구 동일로 802, 3층 (중화동, 대신빌딩)",,02-495-1974
489,1776089863147,서울하나의원,"서울특별시 강북구 솔샘로 184, 107,108호 (미아동, SK북한산시티아파트주상가)",,02-986-7511
490,1776089863149,서울효창의원,"서울특별시 용산구 백범로 259, (효창동, 1층, 2층)",,02-702-6292
491,1776089863150,서울힐링의원,"서울특별시 종로구 종로 193, 세진빌딩 5층 (종로4가)",https://seoulhealing.modoo.at/,02-6925-1119
492,1776089863157,서피부과의원,"서울특별시 마포구 양화로 128, (서교동)",http://www.seoderma.co.kr/,02-334-2898
493,1776089863158,서피부과의원,"서울특별시 양천구 중앙로 276, (신정동)",,02-2649-7464
494,1776089863163,설피부과의원,"서울특별시 양천구 오목로 300, 206동 3층 309호 (목동, 현대하이페리온2)",http://www.seolskin.com/index.asp,2646-7577
495,1776089863167,성바오로의원,"서울특별시 동대문구 왕산로 171, 4층 (제기동)",,02-518-3492
496,1776089863170,성수멜팅의원,"서울특별시 성동구 아차산로 113, 삼진빌딩 4층 403호 (성수동2가)",https://www.meltingclinic.com/,02-468-7179
497,1776089863171,성수연세의원,"서울특별시 성동구 연무장7길 12, (성수동2가)",,02-497-7089
498,1776089863172,성수한사랑의원,"서울특별시 성동구 성덕정길 33, (성수동1가)",,02-2205-0896
499,1776089863174,성원의원,"서울특별시 종로구 종로 256, 2층 (종로5가)",,02-743-0118
500,1776089863176,성지의원,"서울특별시 송파구 새말로8길 27, 문정동 봉의빌딩 5층 (문정동)",,02-402-1689
501,1776089863178,세가지소원의원 명동점,"서울특별시 중구 명동8가길 33, 3층 (충무로2가)",https://twmyeongdong.com/,02-778-2500
502,1776089863185,세린의원,"서울특별시 성동구 아차산로 122, 백석빌딩 4층 (성수동2가)",https://sereneclinic.kr/,02-499-9956
503,1776089863186,세브란스의원,"서울특별시 은평구 응암로 181, 2층 (응암동)",,02-309-9111
504,1776089863195,세정의원,"서울특별시 마포구 도화길 46, (도화동)",,02-715-3484
505,1776089863197,센스피부과의원,"서울특별시 송파구 올림픽로35길 112, 5층 (신천동, 장미상가B동)",http://www.senseclinic.com/,02-414-0058
506,1776089863205,셀로디피부과의원 동대문점,"서울특별시 동대문구 이문로 120, 아이파크자이상가 3층 B301,302,303,304,305호 (이문동)",https://ddm.cellodyskin.com/,02-963-5575
507,1776089863211,셀린의원,"서울특별시 은평구 연서로 214, 2층 (대조동)",http://www.cellinclinic.com/,02-355-7474
508,1776089863212,셀린의원,"서울특별시 노원구 노해로 447, 태웅빌딩 4층 (상계동)",https://www.cellinclinic11.com,1588-0564
509,1776089863214,셀린의원,"서울특별시 송파구 올림픽로 111, 4층 401~404호 (잠실동)",https://www.cellinclinic13.com/,02-6949-3663
510,1776089863215,셀린의원,"서울특별시 마포구 양화로 162, 15층 (동교동)",https://www.cellinclinic4.com,02-2039-6155
511,1776089863216,셀린의원명동점,"서울특별시 중구 남대문로7길 16, 소공 한국빌딩 1층 (소공동)",https://www.cellinclinic8.com,02-3789-0824
512,1776089863223,셀포유서울의원,"서울특별시 중랑구 양원역로10길 25, 301~305, 406, 501~506, 702~704호 (망우동)",,02-2208-7101
513,1776089863225,소망연합의원,"서울특별시 중랑구 겸재로9길 53, (면목동)",,02-496-0567
514,1776089863226,소망의원,"서울특별시 중구 퇴계로 45, 남일물산 2층 202호 (남창동)",,02-318-2075
515,1776089863227,소명의원,"서울특별시 종로구 종로 335-1, (창신동)",,02-743-1797
516,1776089863228,소생의원,"서울특별시 양천구 목동중앙북로 13-1, 2층 (목동)",,02-2652-7172
517,1776089863229,소솜피부과의원,"서울특별시 송파구 올림픽로 289, 잠실시그마타워 4층 (신천동)",http://www.119som.com,02-420-3234
518,1776089863230,소수의원,"서울특별시 성동구 상원1길 5, 3층 (성수동1가)",,02-3409-1207
519,1776089863235,소중한나의원,"서울특별시 중구 서소문로 120, ENA Center 503호 (서소문동)",http://www.valuable-me.com,318-5036
520,1776089863238,송정훼밀리의원,"서울특별시 성동구 광나루로11길 26-1, 2층 (송정동)",,02-464-2633
521,1776089863239,송파뉴셀의원,"서울특별시 송파구 올림픽로 116, 메디시티(MEDICITY) 7층 (잠실동)",,031-585-3658
522,1776089863240,송파미소피부과의원,"서울특별시 송파구 가락로 211, (송파동, 충북빌딩)",,02-419-6782
523,1776089863241,송파성민의원,"서울특별시 송파구 마천로 333, 2층 (마천동)",,02-403-2338
524,1776089863242,송파오라클피부과의원,"서울특별시 송파구 법원로 128, 에스케이브이원 C동 304호 (문정동)",,02-431-6789
525,1776089863243,송파우리들의원,"서울특별시 송파구 송파대로 345, 2037호,2038호 (가락동, 헬리오시티)",,02-448-8275
526,1776089863247,수민의원,"서울특별시 강북구 한천로 977, (번동)",,02-905-4924
527,1776089863252,수앤은의원,"서울특별시 송파구 올림픽로 98, 성진빌딩 2층 (잠실동)",,02-420-1777
528,1776089863253,수연합의원,"서울특별시 강북구 삼양로 308, 진주빌딩 2,3층 (수유동)",,02-987-9875
529,1776089863254,수유바로본의원,"서울특별시 강북구 도봉로 308, 북한산스카이빌딩 4층 (번동)",https://www.suyubarobone.co.kr,02-991-7511
530,1776089863255,수유우태하피부과의원,"서울특별시 강북구 도봉로 329, 4층 (수유동)",,02-900-1675
531,1776089863257,수지의원,"서울특별시 송파구 가락로 99, 3층 301호 (석촌동)",,02-420-9191
532,1776089863258,수포렌식의원,"서울특별시 양천구 목동중앙서로 48, 3층 (목동)",,02-2652-9284
533,1776089863265,숲피부과의원,"서울특별시 중랑구 망우로 218, 7층 (상봉동)",https://www.soopdermatology.com/,02-435-7524
